name,state,city,address,lattitude,longitude,type
"Vardhaman Times Plaza, Pitampura",Delhi NCR,Delhi,"LG 1, Vardhaman Times Plaza, Plot No. 13, Saint Nagar Delhi, Pitampura, Delhi - 110034",28.6874177,77.1341163,7
"HPCL - Delhi Punjab Fuel Station, Singhu Border",Delhi NCR,Delhi,"15/1 Gt.karnal RD. Singhu Border, Po, Narela, Delhi, 110040",28.8558802,77.1245004,7
"DLF - The Crest, Sec 43",Delhi NCR,Gurgaon,"DLF Phase 5, Sector 43, Gurugram, Haryana 122002",28.4438196,77.1117253,7
"DLF - The Camellias, Golf Course Road",Delhi NCR,Gurgaon,"The Camellias, Golf Course Road , Gurgaon - 122009",28.451114,77.100126,7
IOCL - AAUI Service Station ,Delhi NCR,Delhi,IOCL at Plot No 1 I P Estate Ring Road New Delhi-110002,28.6179662,77.2487894,7
"Ginger Hotel, Sector- 63",Delhi NCR,Noida,"Ginger Hotel Noida East East - Block-H, Sector- 63, Noida 201301",28.6257406,77.3753188,7
"Vatika Market Place I, Sector 84",Delhi NCR,Gurgaon,"Sector 84, Gurugram, Haryana 122004",28.4022133,76.969045,7
"Vatika Market Place II, Sector 83",Delhi NCR,Gurgaon,"Sector 83, Gurugram, Haryana - 122004",28.391085,76.97266,7
"Worldmark 2, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5494799,77.1213702,7
"Worldmark 2, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5494799,77.1213702,7
"Worldmark 3, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5516849,77.1216672,7
"Worldmark 3, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5516849,77.1216672,7
"Worldmark Gurgaon, Sector 65",Delhi NCR,Gurgaon,"Worldmark Gurgaon Maidawas Rd, Sector 65, Gurugram, Haryana 122001",28.3977181,77.0715213,7
"Worldmark Gurgaon, Sector 65",Delhi NCR,Gurgaon,"Worldmark Gurgaon Maidawas Rd, Sector 65, Gurugram, Haryana 122001",28.3977181,77.0715213,7
"Sree Gokulam Motors, Kolancherry",Ernakulam,Kochi,"NO - S-375 2-2, Block no 43, Puthupanam,puthrikka panchayat, puthen cruz PO, Ernakulam,682311",9.976850008,76.45768854,7
EESL Legislative Assembly Goa,Goa,Goa,"GDA, Goa",15.51047222,73.83722222,8
"Terry's Super Market, Porvorim",Goa,Goa,"H.No. B 50 Bardez, Alto- Betim Porvorim, Goa 403521",15.50636,73.82488,7
"Priority Auto lincs, Taleiga",Goa,Goa,"Survey no.166/1, New Taleigao bypass road, Opp.Taleigao Community Centre. Taleiga- Goa-403002",15.469336,73.820463,7
MG AHMEDABAD MAKARBA,Gujarat,AHMEDABAD,"PLOT NO 2,GROUND FLOOR,SURVEY NO 841/1 AND 2,10,SIGNATURE 1 ,NEAR OLD RAILWAY LINE,SG HIGHWAY,MAKARBA,GUJARAT 3850051 AHMEDABAD",22.996681,72.498226,20
Hotel swagat INN,Gujarat,Amboli,"94, NH 48, opp. Tata Motors, Amboli, Gujarat 394150",21.30157137,72.95378153,18
"HONEST RESTAURANT NH8,MIYAGAM,MIYAGAM KARJAN,GUJARAT",Gujarat,KARJAN,"opposite bharthana village, near elentic tolnaka between baroda to bharuch, NH8, miyagam, Karjan, Gujarat 391240",22.0242,73.1175,24
"Ginger Vastrapur, Drive In Road",Gujarat,Ahmedabad,"Behind Himalaya Mall, Drive In Road, Ahmedabad - 380015",23.04626,72.53069,7
"Westside, Ellisbridge",Gujarat,Ahmedabad,"Ground Floor, Abhijeet V, Netaji Rd Ellisbridge Opp. Mayor Bungalow, Ellisbridge, Ahmedabad, Gujarat 380006",23.02938,72.56142,7
"Progressive Cars, SG Highway",Gujarat,Ahmedabad,"G-9, Shapath V, Beside Hotel Crowne Plaza, Near Karnavati Club , SG Highway, Ahmedabad, Gujarat  - 380015",23.014261,72.503947,7
"Riya Autolink, Ambli BRTS Bus Stand",Gujarat,Ahmedabad,"Near Devkutir Bunglow, Opp Bopal Ambli BRTS Bus Stand, Iscon-Bopal Road, Ahmedabad, Gujarat - 380058",23.02558,72.47991,7
"Pramukh Auto, Umiya Nagar",Gujarat,Surat,"Plot No. 409/27-A, Umiya Nagar Society,Near Chosath Jogni Mata Temple,Udhna Magdalla Road,Surat-394210",21.164948,72.835879,7
"Jai Ganesh, Kothariya",Gujarat,Rajkot,"Jai Ganesh MG. Opp Krishna Park , Rajkot-Gondal Highway ,Kothariya, Rajkot-360003",22.227526,70.801092,7
"Shreeji Automart, Piplod",Gujarat,Surat,"04 A/B, Shreeji House,Opp. Big Bazar,Dumas Road, Piplod,Surat-395002",21.159829,72.770603,7
"IOCL Manjalpur, GIDC Rd Manjalpur",Gujarat,Vadodara,"312, GIDC Rd, Beside Om Pippadiya Hanumanji Mandir, Ghanshyam Nagar Society 2, Manjalpur, Vadodara, Gujarat 390011",22.271793,73.190795,7
"ABC Autolink, NH 64 Ranoli",Gujarat,Vadodara,"No 1401, Ranoli GIDC, Vadodara, NH 64, Gujarat 391350",22.403828,73.13455,7
"IOCL Kevadia, Garudeshwar",Gujarat,Kevadia,"Survey No u00e2u0080u0093 422, 423 Village u00e2u0080u0093 Kevadiya, Taluka u00e2u0080u0093 Garudeshwar District u00e2u0080u0093 Narmada, Gujarat, 393151",21.885704,73.688136,7
"Fairfield by Marriott, Ashram Rd",Gujarat,Ahmedabad,"Ashram Rd, Satyawadi Society, Usmanpura, Ahmedabad, Gujarat 380013",23.0522787,72.5710882,7
"Ahmedabad One Mall, Vastrapur",Gujarat,Ahmedabad,"Plot No. 216, T. P. Scheme 1, Near Vastrapur Lake, Vastrapur, Ahmedabad u00e2u0080u0093 380054 ",23.0397522,72.5318124,7
"Ahmedabad One Mall, Vastrapur",Gujarat,Ahmedabad,"Plot No. 216, T. P. Scheme 1, Near Vastrapur Lake, Vastrapur, Ahmedabad u00e2u0080u0093 380054 ",23.0397522,72.5318124,7
"IOCL - Sardar Petro Station, Bakrol",Gujarat,Ahmedabad,"M/s Sardar Petrol Station, Near Toll Plaza Ring Road, Bakrol-Bardrabad, Daskroi, Ahmedabad-382433",22.935404,72.520954,7
"Parin Motors, NH8 Gondal Highway",Gujarat,Rajkot,"149, Plot No 2, Survey No, NH 8B, Gondal Highway, near Parin Furniture, Rajkot, Gujarat 360004",22.225264,70.801197,7
"HP Service Center, Sola ",Gujarat,Ahmedabad,"F.P. No 232/1, Solaroad, Ahmedabad 380061",23.0633903,72.5317625,7
"HP Autocare , Bodakdev",Gujarat,Ahmedabad,"JUDGES BUNGALOW ROAD, T VILLAGE : BODAKDEV , CITY : AHMEDABAD 380054",23.0332201,72.5137528,7
Comfort Inn Legacy By One Earth,Gujarat,Rajkot,"Comfort Inn Legacy By One Earth Panchnath Road, Limda Chowk, Rajkot Gujrat-360001",22.2967048,70.7991222,7
"Hotel Suba Grand, Dahej",Gujarat,Bharuch,"jolva village , dahej, bharuch ,State u00e2u0080u0093 24 Gujarat 392135",21.7164114,72.6562979,7
"Hotel Suba Elite, Fatehganj Main Road",Gujarat,Vadodara,"near Parsi Agiyari , Fatehganj Main Road, Vadodara u00e2u0080u0093 390 002 Gujarat 390002",22.3205834,73.1883779,7
"Click Hotel, Junagadh",Gujarat,Junagadh,"Near Railway Station,Junagadh, Gujratu00c2u00a0u00c2u00a0 362001",21.52840996,70.45845795,7
"Click Hotel, Bhuj",Gujarat,Bhuj,"opp. Bhuj railway compound,Bhuj, Gujarat 370001",23.2655334,69.6786728,7
Unger India pvt India,Haryana,GURUGRAM,"71, Udyog Vihar Phase 1, Udyog Vihar, Sector 19, Gurugram, Haryana 122016",28.499,77.08356,13
MG GURGAON SECTOR 15,Haryana,GURUGRAM,"32,MILESTONE,EXPERION CENTER,SECTOR 1,NH-8,HARYANA 122001 GURUGRAM",28.462298,77.048472,20
HAREDA EESL Panchkula,Haryana,Panchkula,"HAREDA, Akshay Urja Bhawan , Institutional plot No.1 Sector-17 Panchkula , 134109 Haryana",30.695929,76.834874,8
AARGO GOLDEN GALAXY HOTEL,Haryana,FARIDABAD,,28.288075,77.295116,22
"SNEH DHABA, NH 1 Ganaur",Haryana,Ganaur,"64th Milestone, NH-1, Ganaur, Sonipat, Haryana 131101",29.157569,77.035833,7
"Vatika City Point, Sec 25",Haryana,Gurgaon,"Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Haryana 122002",28.4811468,77.0831202,7
"IOCL - Tapan Auto, NH 22",Himachal Pradesh,Barog,"National Highway 22, Beside Tapan, Barog, Himachal Pradesh 173211",30.8873188,77.0879411,7
"Daisy Motors, TML - CV, Hisar",Hisar,Hisar,"Daisy Motors, 12th KM Stone, Delhi-Hisar Bypass, Road, Hisar - 125001",29.1259617,75.8027817,7
"Croma, Ramanthapur",Hyderabad,Hyderabad,"Croma, Unit No. 2 & 3, Ground Floor, Plot Survey No. 46, Pragathi Nagar, Ramanthapur Main Road, Ramanthapur, Telangana, Hyderabad - 500013",17.499345,78.541866,7
"Mr. Lalit Jenau00e2u0080u0098s Site, Panikoili",Jajpur,Jajpur,"Beside Prasanta Filling Station(BPCL), Plot 1632, Mouza, Baliposi, PO: Baliposi, PS: Sathipur, Panikoili District, Jajpur 755025",20.9238315,86.2494284,7
"Arise Autoz, Narwal Byepass",Jammu & Kashmir,Jammu,"Arise Autoz Pvt Ltd, Mailk Market , Narwal Byepass Jammu-180016",32.70661,74.89568,7
"Asia One Earth, Jammu Tawi",Jammu & Kashmir,Jammu,"Asia One Earth, Jammu Tawi, Nehru Market, Jammu tawi, Jammu & Kashmir-180004",32.713043,74.8598406,7
"ASL Motors, Industrial Area",Jharkhand,Jamshedpur,"A-7, 2nd Phase, Industrial Area, Adityapur, Jamshedpur u00e2u0080u0093 832109",22.79094,86.14731,7
"Basudeb Auto Limited, Shanti Nagar",Jharkhand,Ranchi,"Basudeb Auto, Shanti Nagar, Plot No 11, Kokar Industrial Area, Shanti Nagar, Ranchi, Jharkhand 834001",23.371302,85.350737,7
"Tata Steel Car Parking, Northern Town",Jharkhand,Jamshedpur,"Northern Town, Jamshedpur, Jharkhand 831001",22.800099,86.188305,7
"Sakchi - Parking, Basant Central",Jharkhand,Jamshedpur,"Sakchi, Jamshedpur, Jharkhand 831001",22.802611,86.203633,7
"Ambagan - Parking, Jubliee Park gate",Jharkhand,Jamshedpur,"Ambagan, Sakchi, Jamshedpur, Jharkhand - 831001",22.808483,86.198276,7
"SS Motogen, Barwadda",Jharkhand,Dhanbad,"NH 2 Kashitand, Nag Nagar, Barwadda, Dhanbad, Jharkhand 826004",23.848551,86.441642,7
"Ginger Hotel, Bistupur Main Road",Jharkhand,Jamshedpur,"Ginger Hotel Jamshedpur Opp. Voltas Building, Bistupur Main Road, Jamshedpur - 831001 Tel: 0657 666 3333",22.78778833,86.18442833,7
THE FORUM MALL,Karnataka,Banglore,"B1-12,Parking,Hosur road,Koramangala,Bengaluru,Karnataka 560095",12.934801,77.610918,11
MALL OF MYSORE,Karnataka,MYSURU,"MG Road,Indira Nagar Extension,Nazarbad Mohalla,Mysuru,Karnataka 570010",12.298073,76.664021,11
Hotel Kadamba ,Karnataka,Banglore,"Hotel Kadamba Veg, 272/2, Nice Road Junction, Bangalore, SH17, Bengaluru, Karnataka 560060",12.9019627,77.468995,11
MG BENGALURU,Karnataka,Banglore,"195/6/2,WARD NO 192,BHARATENA AGRAHARA,LAVA KUSHA NAGAR,HOSUR ROAD,KARNATAKA 560100 BENGALURU",12.865032,77.657853,20
BESCOM HSR LAYOUT,Karnataka,Banglore,"HSR LAYOUT,BENGALURU,KARNATAKA 560001",12.91162361,77.64899678,15
BESCOM BTM LAYOUT,Karnataka,Banglore,"u00c2u00a016th Main, 100ft Ring Road, BTM 1st stage, Opp. Advitha Petrol Bunk, Bengaluru, Karnataka 560076",12.91895366,77.61247565,15
BESCOM KATRIGUPPE,Karnataka,Banglore,"KATRIGUPPE,BENGALURU,KARNATAKA 560001",12.93068034,77.57662739,15
BESCOM BYATARAYANAPURA,Karnataka,Banglore,"BYATARAYANAPURA,BENGALURU,KARNATAKA 560001",12.9499757,77.540718,15
BESCOM MURUGESHPALAYA,Karnataka,Banglore,"MURUGESHPALYA,ENGALURU,KARNATAKA 560001",12.95898377,77.66440273,15
BESCOM INDIRANAGAR,Karnataka,Banglore," HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008",12.96495904,77.64423453,15
BBMP CORPORATION OFFICE,Karnataka,Banglore,"29, Temple Rd, M S K Nagar, Yesvantpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022",13.02425398,77.53671856,15
SHIVAJINAGAR TTMC,Karnataka,Banglore," Bengaluru, Karnataka 562123",13.06689523,77.44430974,15
BESCOM BANASWADI,Karnataka,Banglore,"301-305, 5th D Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",13.02043003,77.64093356,15
BESCOM MAHADEVAPURA,Karnataka,Banglore,"ITPL Main Rd, Vigneshwar Nagar, Devasandra Industrial Estate, Krishnarajapura, Bengaluru, Karnataka 560048",12.99493599,77.69924534,15
BESCOM YALHANKA,Karnataka,Banglore,"SUGAPPA LAYOUT,EAST COLONY,YELAHANKA",13.09596479,77.59452594,15
BESCOM JALAHALLI,Karnataka,Banglore,"JALAHALLI O &M ,NEAR POLICE STATION,HMT GROUND,BANGALORE",13.05335357,77.54322724,15
BESCOM MATHIKERE,Karnataka,Banglore,"MATHIKERE,BENGALURU,KARNATAKA 560001",13.03823943,77.55775104,15
BESCOM -PEENYA SRS O&M,Karnataka,Banglore,"SRS Rd, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560058",13.03211103,77.52748284,15
Hotel Paakashala I Yediyur,Karnataka,Yediyur,"Paakashala @ Yediyur, Koppa Bangalore Mangalore Highway, NH75, Kunigal, Karnataka 572142",12.9902212,76.8816809,11
Hotel Mayura Veg I Yediyur,Karnataka,Yediyur,"Hotel Mayur, Chakenahalli, Nh 75, Bangalore - Mangalore Hwy, Jaladagere, Karnataka 572142",12.9877075,76.8744784,11
HOTEL SKY BIRDS I HASSAN,Karnataka,Hassan,"HOTEL SKY BIRDS, railway station, opp. Ranganathapura, Shanthigrama, Karnataka 573201",12.9873093,76.2061067,11
Indradhanush Restaurant I Mudagere,Karnataka,Mudagere,"Indradhanush Restaurant, Bangalore, SH17, Channapatna, Karnataka 571501",12.6395692,77.1413769,11
"Adishakti, Veeranpalya",Karnataka,Bangalore,"#56, Opposite Lumbini Gardens, Veeranna Palya Ring Road , Veeranna Palya, Arabic College Post, Bengaluru, Karnataka - 560045",13.04279,77.6093,7
"AB Infra Limited, old MIDC",Karnataka,Bangalore,"No.46, 10th Cross Rd, West of Chord Road 2nd Stage, West of Chord Road, IInd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",12.99929,77.54963,7
"Key Motors, Kanakapura",Karnataka,Bangalore,"No 71/1A & 71/7, Jaraganahalli Village Opp Temple Tree Apartment, Kanakapura Rd, Manjunath Garden, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078",12.90392,77.57349,7
"Ginger Whitefield, SAP Labs Rd",Karnataka,Bangalore,"128, EPIP Phase II, &, SAP Labs Rd, Opp. KTPO, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.97692,77.71861,7
"Ginger Koramangala, Domlur",Karnataka,Bangalore,"Inner Ring Road, Opp. Maruthi Infotech Koramangala, 100 Feet Rd, Krishna Reddy Layout, Amarjyoti Layout, Domlur, Bengaluru, Karnataka 560071",12.95234,77.63997,7
"Prerna Motors, Kudlugate",Karnataka,Bangalore,"NO.55, HOSUR MAIN ROAD, KUDLUGATE, HONGASANDRA, NEXT TO OZONE TECH PARK, Kudlu Gate, Garebhavipalya, Garvebhavi Palya, Bengaluru, Karnataka 560068",12.89083,77.63821,7
"KHT, Whitefield",Karnataka,Bangalore,"No. 736, Vijayalakshmi Square, Kundalahalli Main Road, , Bengaluru, Karnataka - 560 066",12.96684,77.71657,7
"Kropex, Electronics City",Karnataka,Bangalore,"No 49/1, Hosur Main Road, Singasandra, Bangalore Urban, Bengaluru, Karnataka - 560068",12.872053,77.651174,7
"Dyuthi Automobiles, Hunsur Road",Karnataka,Mysuru,"Plot No. 201/1&2, Hunsur Road,Mysore, Karnataka, 570017",12.3255681,76.6102634,7
"Jubilant Autoworks, Padukodi",Karnataka,Mangalore,"Survey No. 38, Village, 2, Kuloor - Kavoor Rd, Kuloor, Padukodi, Mangalore, Karnataka 575013",12.923728,74.831066,7
"Urs Kar motors, New Kantharaj Road",Karnataka,Mysuru,"Urs Kar, CH 11, New Kantharaj Urs Rd, Mysuru, Karnataka 570004",12.2951473,76.6415085,7
"Kalinga Tavern Residency, Hatna",Karnataka,Hatna,"Bandadka - Bengaluru Rd, Hatna, Karnataka 571432",12.9770904,76.8311918,7
"Adisakti Motors, Davangere",Karnataka,Davangere,"No 628/K24, Shramajeevi Building, PB Rd, beside Aradhya Steel Wire Ropes, Avaragere, Davanagere, Karnataka 577003",14.441957,75.95206,7
"Sree Auto, BH Road Tumakuru",Karnataka,Tumakuru,"No 1 BH Road Near Gubbi, Gate, Tumakuru, Karnataka 572107",13.344796,77.080192,7
"Manickbag automobiles, Udyambag",Karnataka,Belgaum,"No 691, Bemciel Industrial Estate Khanapur Road, NH4 A, Udyambag, next to Bemco, Belagavi, Karnataka 590008",15.8191673,74.4937744,7
"Key Motors, Bannerghatta Road",Karnataka,Bangalore,"#215/15, Arakere Gate, Bannerghatta Main Rd, Bengaluru, Karnataka 560076",77.597289,12.889141,7
"Dakshin Motors, NH - 4",Karnataka,Hiriyur,"NH-4 , Pattrehalli adivala village, Hiriyur- 577598",13.9241147,76.6400077,7
"Taj Hotels Chikmagalur, KM Road",Karnataka,Chikmagalur,"KM Road - Jyothi Nagar post, Chikmagalur- 577102",13.3366283,75.8178783,7
"Automatrix - Hassan, Bangalore-Mangalore Highway",Karnataka,Hassan,"Bangalore - Mangalore Hwy, NH 8, Thanniruhalla, Hassan Rural, Karnataka 573201",12.9952076,76.07946736,7
"Click Hotel, Sadahalli",Karnataka,Bangalore,"35, Down Town Park 1. Sadahalli Main Gate. Shittigere Village. Bangalore North Taluka, 562157",13.192134,77.646586,7
"Ginger Hotel, Near Kottara Chowki Junction",Karnataka,Mangalore,"Ginger Hotel Mangalore Near Kottara Chowki Junction, Mangalore 575006 Tel: 0824 666 3333",12.90902658,74.83596972,7
"SVS Tyres, sastapur - NH 65",Karnataka,Basavakalyan,"KIADB Industrial Area, Near Fire Station, NH 65 Sastapur, Bangla Basawakalyan 585327",17.8218258,76.9393922,7
Kanthari Restaurants & Banquets,Kerala,Changanassery,"Bypass Road, near AKM school, Changanassery, Kerala 686101",9.4551752,76.5425594,11
HiLITE Mall,Kerala,Kozhikode,"G1003, NH 66, Kozhikode Bypass, Poovangal, Kozhikode, Kerala 673014",11.2484737,75.8335122,11
Grand mall,Kerala,Kochi ,"Panvel - Kochi - Kanyakumari Hwy, Toll Junction, Edappally, Kochi, Kerala 682024",10.0243734,76.3088679,11
Annapoorna Cafe,Kerala,Angamali,"69FG+56H, Karukutty, Kerala 683572",10.2230435,76.3755255,11
Hotel Devaragam,Kerala,Guruvayur,"Outer Ring Road, Opp Railway Station, East Nada, Guruvayur, Kerala 680101",10.5955128,76.0443322,11
Gokul Oottupura NH 47 Veetarian Restaurant,Kerala,Kochi ,"NH bypass, near Modern Lights, Padivattom, Edappally, Ernakulam, Kerala 682024",10.0111333,76.3123714,11
ANERT-EESL Ernakulam Kerala,Kerala,Kochi,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",9.977164,76.27777,8
ANERT-EESL AUTOKAST Kerala,Kerala,Perunnermangalam,"AUTOKAST premises, South East End adjacent to NH 66, Mararikulam North Village, Perunnermangalam, Muriyil.",9.63628,76.3352,8
ANERT-EESL Sangamukham Kerala,Kerala,Thiruvanthapuram,"Sanghumukham DTPC office, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",8.481159,76.912456,8
ANERT-EESL Thycaud Kerala,Kerala,Thiruvanthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.4927752,76.9572956,8
KSEB NEMOM,Kerala,Thiruvanthapuram,NEYYATTINKARA,8.460016017,77.00402472,17
KSEBL OLAI,Kerala,Thiruvanthapuram,"NH 66, T D Nagar, Olayil, High School Jun, Kollam, Kerala 691009",8.892952791,76.57878733,17
KSEBL PALARIVATTOM,Kerala,Thiruvanthapuram,"Palarivattom - Edappally Rd, Sonia Nagar, Palarivattom, Ernakulam, Kerala 682565",10.00552573,76.3050448,17
KSEBL VIYYUR,Kerala,Thiruvanthapuram,"H668+2VH, Padukad, Keltron Nagar, Kolazhy, Thrissur, Kerala 680010",10.56052307,76.2172408,17
KSEBL NALLALAM,Kerala,Thiruvanthapuram,"Modern Bazar, Nallalam, Kozhikode, Kerala 673018",11.20838069,75.80848587,17
KSEBL CHOVVA,Kerala,Thiruvanthapuram,"Kannur - Kuthuparamba Rd, Elayavoor, Kerala 670331",11.86893912,75.40316573,17
Adyar Ananda Bhavan I Navakkarai,Kerala,Walayar,"Adyar Ananda Bhavan Restaurant, 285, Palakkad Main Rd, MahendraMedu, Navakarai, Coimbatore, Tamil Nadu 641105",10.8559461,76.8625309,11
Sihla Energy Sihla Energy,Kerala,Malappuram,"Thrissur-Kunnakulam SH 69, Valayankulam, Kerala - 679591",10.73477485,76.04854399,19
AIMA Charging Station ,Kerala,Palakkad,"Naduvattam, Kringanad Rd, VIlayur ",10.887677,76.189595,19
"CoastLine Garages, NH 47 Muttom",Kerala,Kochi,"Opposite Metro Pillar no 155 , NH 47, Muttom , Near Aluva , Cochin-683106",10.077281,76.337656,7
"CoastLine Garages, Kannur Road",Kerala,Kozhikode,"Opposite West Hill Post Office, Kannur Road , West Hill P.O , Kozhikode-673005",11.282287,75.770054,7
"Marina Motors, Pantheerankavu",Kerala,Kozhikode,"Bye Pass Road, Pantheerankavu, Kozhikode-673019",11.217,75.85801,7
"IOCL - JRO Pongam, Thrissur",Kerala,Kizhakkummuri,JUBILEE RETAIL OUTLET KORATTY SOUTH POST THRISSUR DISTRICT-680308,10.245487,76.369589,7
"Sree Gokulam Motors, Nettoor",Kerala,Kochi,"No. 10, 256/C, Survey No 1562/1, NH47, Bye Pass Road, Nettoor, Kochi-682040",10.039145,76.315574,7
"Hyson Motors, Punkunnam",Kerala,Thrissur,"Guruvayur Rd, Puzhakkal, Punkunnam, Thrissur, Kerala 680002",10.540817,76.189423,7
"KVR Dream vehicles, Nadal",Kerala,Kannur,"Ground Floor, Kizhunna - Kadappuram Rd, Chirakku Thazhe, Nadal, Kerala 670007",11.83301,75.42643,7
"Muthoot Automotive, Mevaram",Kerala,Kollam,"Machoos Properties, Bypass, near Medicity Hospital, Mevaram, Kollam, Kerala 691020",8.87386,76.64112,7
"KVR Dream vehicles, Vidya Nagar",Kerala,Kasargod,"Panalam Nayamar Moola, Alampady Manya Road, Vidya Nagar, PO, Kasaragod, Kerala 671123",12.51382323,75.02713173,7
"IOCL - SR Adhoc u00e2u0080u0093 COCO, Vytilla",Kerala,Kochi,"Bus Stop, Janatha, Sahodaran Ayyappan Rd, Janatha Junction, Vyttila, Ernakulam, Kerala 682019",9.9685,76.312879,7
"Gokulam Grand, Kovalam",Kerala,Trivandrum,"TC 63, 512 TO 523, Beach Rd, Kovalam, Kerala 695527",8.390198,76.976356,7
"Gokulam Sabari, Guruvayur",Kerala,Thrissur,"North, Outer Ring Rd, Kuppaayil, Guruvayur, Kerala 680101",10.596516,76.04243,7
"Sree Gokulam Motors, Edapally",Kerala,Kochi,"Skyline Gateway Apartments, Pathadipalam, Edappally, Ernakulam, Kerala 682033",9.9261126,76.317879,7
"Malayalam Vehicles, Vytila",Kerala,Kochi,"Sharon Tower, No 52/3171, 3172, opposite Salafi Masjid, Vyttila, Ernakulam, Kerala 682019",9.9644345,76.3184956,7
"Misty Mountain Teyla, Peermade",Kerala,Kuttikkanam,"HXJC+526, Peermade, Kuttikkanam, Kerala 685531",9.5802797,76.9701859,7
"Misty Mountain Teyla, Mundakayam",Kerala,Kottayam,"Mundakayam Glenrock office, Mundakayam, Kottayam, 686512",9.5447482,76.877561,7
"Ginger Hotel, Kazakuttom",Kerala,Trivandrum,"Ginger Hotel Trivandrum Electronics Technology Park, Technopark Campus, Club House, Kazakuttom, Trivandrum - 695581 Tel: 0471 666 3333",8.5615919,76.8763933,7
"Malayalam Vehicles, Aluva",Kochi,Aluva,"Building No 18/615/1, 615/2 Sy No 176/2, 176/3, Aluva West, near Pulichode Signal, Kerala 683101",10.0999671,76.3476841,7
GJ | Limbdi | HFM (Highway Food Mall) ,Limbdi,Gujarat,"Highway Food Mall, Nr. Limbdi Over Bridge, National Highway No.8A, Limbdi u00e2u0080u0093 363421.",22.5676,71.7741,24
Paschim Vidyut Vitaran Pologround,Madhya Pradesh,UJJAIN,"GPH Compound, Polo Ground, Indore, Madhya Pradesh 452003",23.24006,75.78122,13
"Hriday Cars, AB Road",Madhya Pradesh,Indore,"1/2-Anoop Nagar,AB Road Indore-452001",22.7307225,75.8893731,7
"Varenyam Motor Car, Industrial Area",Madhya Pradesh,Bhopal,"56-57 JK Road Govindpura, Sector A, Govindpura Industrial Area, Bhopal, Madhya Pradesh 462023",23.259006,77.456769,7
"IOCL COCO u00e2u0080u0093 Extoll College Br., Bhawadita Kalan",Madhya Pradesh,Bhopal,"80/2/1/1/2 Bhawadiya Kalan, Bhopal 462026",23.182404,77.432496,7
"CR - Bhandup Station, Bhandup East",Maharashra,Mumbai,"Bhandup Station East, near Kotak Mahindra ATM, Bhandup, Bhandup East, Mumbai, Maharashtra 400042",19.1420246,72.937755,7
"Trimurti Petroleum, Panvel",Maharashra,Navi Mumbai,"GUT NO.151/2, VILLAGE - AJIVALI, TALUKA - PANVEL, RAIGAD, AJIVALI, 410216",18.9563188,73.1626506,7
