region,category,parameter,mode,powertrain,year,unit,value
Turkiye,Historical,EV sales,Cars,PHEV,2013,Vehicles,1
Turkiye,Historical,EV sales share,Cars,EV,2013,percent,0.00015999999595806003
Turkiye,Historical,EV stock share,Cars,EV,2013,percent,0.003599999938160181
Turkiye,Historical,EV stock share,Cars,EV,2014,percent,0.003800000064074993
Turkiye,Historical,EV sales share,Cars,EV,2014,percent,0.012000000104308128
Turkiye,Historical,EV sales,Cars,PHEV,2014,Vehicles,22
Turkiye,Historical,EV stock,Cars,BEV,2014,Vehicles,260
Turkiye,Historical,EV sales,Cars,BEV,2014,Vehicles,46
Turkiye,Historical,EV sales,Cars,BEV,2015,Vehicles,120
Turkiye,Historical,EV stock,Cars,BEV,2015,Vehicles,370
Turkiye,Historical,EV sales,Cars,PHEV,2015,Vehicles,110
Turkiye,Historical,EV sales share,Cars,EV,2015,percent,0.03099999949336052
Turkiye,Historical,EV stock share,Cars,EV,2015,percent,0.0052999998442828655
Turkiye,Historical,EV stock share,Cars,EV,2016,percent,0.008299999870359898
Turkiye,Historical,EV sales share,Cars,EV,2016,percent,0.017000000923871994
Turkiye,Historical,EV sales,Cars,PHEV,2016,Vehicles,83
Turkiye,Historical,EV stock,Cars,PHEV,2016,Vehicles,210
Turkiye,Historical,EV stock,Cars,BEV,2016,Vehicles,420
Turkiye,Historical,EV sales,Cars,BEV,2016,Vehicles,44
Turkiye,Historical,EV sales,Cars,BEV,2017,Vehicles,77
Turkiye,Historical,EV stock,Cars,BEV,2017,Vehicles,500
Turkiye,Historical,EV stock,Cars,PHEV,2017,Vehicles,240
Turkiye,Historical,EV sales,Cars,PHEV,2017,Vehicles,34
Turkiye,Historical,EV sales share,Cars,EV,2017,percent,0.014999999664723873
Turkiye,Historical,EV stock share,Cars,EV,2017,percent,0.00930000003427267
Turkiye,Historical,EV stock share,Cars,EV,2018,percent,0.012000000104308128
Turkiye,Historical,EV sales share,Cars,EV,2018,percent,0.04500000178813934
Turkiye,Historical,EV sales,Cars,PHEV,2018,Vehicles,45
Turkiye,Historical,EV stock,Cars,PHEV,2018,Vehicles,280
Turkiye,Historical,EV stock,Cars,BEV,2018,Vehicles,650
Turkiye,Historical,EV sales,Cars,BEV,2018,Vehicles,190
Turkiye,Historical,EV sales,Cars,BEV,2019,Vehicles,230
Turkiye,Historical,EV stock,Cars,BEV,2019,Vehicles,1300
Turkiye,Historical,EV stock,Cars,PHEV,2019,Vehicles,540
Turkiye,Historical,EV sales,Cars,PHEV,2019,Vehicles,94
Turkiye,Historical,EV sales share,Cars,EV,2019,percent,0.08399999886751175
Turkiye,Historical,EV stock share,Cars,EV,2019,percent,0.023000000044703484
Turkiye,Historical,EV stock share,Cars,EV,2020,percent,0.03200000151991844
Turkiye,Historical,EV sales share,Cars,EV,2020,percent,0.17000000178813934
Turkiye,Historical,EV sales,Cars,PHEV,2020,Vehicles,400
Turkiye,Historical,EV stock,Cars,PHEV,2020,Vehicles,1000
Turkiye,Historical,EV stock,Cars,BEV,2020,Vehicles,2900
Turkiye,Historical,EV sales,Cars,BEV,2020,Vehicles,890
Turkiye,Historical,EV sales,Cars,BEV,2021,Vehicles,3000
Turkiye,Historical,EV stock,Cars,BEV,2021,Vehicles,6800
Turkiye,Historical,EV stock,Cars,PHEV,2021,Vehicles,1800
Turkiye,Historical,EV sales,Cars,PHEV,2021,Vehicles,920
Turkiye,Historical,EV sales share,Cars,EV,2021,percent,0.550000011920929
Turkiye,Historical,EV stock share,Cars,EV,2021,percent,0.0729999989271164
Turkiye,Historical,EV stock share,Cars,EV,2022,percent,0.14000000059604645
Turkiye,Historical,EV sales share,Cars,EV,2022,percent,1
Turkiye,Historical,EV sales,Cars,PHEV,2022,Vehicles,540
Turkiye,Historical,EV stock,Cars,PHEV,2022,Vehicles,2300
Turkiye,Historical,EV stock,Cars,BEV,2022,Vehicles,14000
Turkiye,Historical,EV sales,Cars,BEV,2022,Vehicles,7000
United Kingdom,Historical,EV sales share,Cars,EV,2010,percent,0.013000000268220901
United Kingdom,Historical,EV stock share,Cars,EV,2010,percent,0.005499999970197678
United Kingdom,Historical,EV stock,Cars,PHEV,2010,Vehicles,21
United Kingdom,Historical,EV sales,Cars,BEV,2010,Vehicles,240
United Kingdom,Historical,EV stock,Cars,BEV,2010,Vehicles,1500
United Kingdom,Historical,EV sales,Cars,PHEV,2010,Vehicles,21
United Kingdom,Historical,EV sales,Cars,PHEV,2011,Vehicles,7
United Kingdom,Historical,EV stock,Cars,BEV,2011,Vehicles,2600
United Kingdom,Historical,EV sales,Cars,BEV,2011,Vehicles,1200
United Kingdom,Historical,EV stock,Cars,PHEV,2011,Vehicles,28
United Kingdom,Historical,EV stock share,Cars,EV,2011,percent,0.00930000003427267
United Kingdom,Historical,EV sales share,Cars,EV,2011,percent,0.06300000101327896
United Kingdom,Historical,EV sales share,Cars,EV,2012,percent,0.12999999523162842
United Kingdom,Historical,EV stock share,Cars,EV,2012,percent,0.017999999225139618
United Kingdom,Historical,EV stock,Cars,PHEV,2012,Vehicles,990
United Kingdom,Historical,EV sales,Cars,BEV,2012,Vehicles,1600
United Kingdom,Historical,EV stock,Cars,BEV,2012,Vehicles,4100
United Kingdom,Historical,EV sales,Cars,PHEV,2012,Vehicles,970
United Kingdom,Historical,EV sales,Cars,PHEV,2013,Vehicles,1100
United Kingdom,Historical,EV stock,Cars,BEV,2013,Vehicles,6200
United Kingdom,Historical,EV sales,Cars,BEV,2013,Vehicles,2600
United Kingdom,Historical,EV stock,Cars,PHEV,2013,Vehicles,2000
United Kingdom,Historical,EV stock share,Cars,EV,2013,percent,0.02800000086426735
United Kingdom,Historical,EV sales share,Cars,EV,2013,percent,0.17000000178813934
United Kingdom,Historical,EV sales share,Cars,EV,2014,percent,0.6000000238418579
United Kingdom,Historical,EV stock share,Cars,EV,2014,percent,0.07199999690055847
United Kingdom,Historical,EV stock,Cars,PHEV,2014,Vehicles,9700
United Kingdom,Historical,EV sales,Cars,BEV,2014,Vehicles,6700
United Kingdom,Historical,EV stock,Cars,BEV,2014,Vehicles,12000
United Kingdom,Historical,EV sales,Cars,PHEV,2014,Vehicles,7800
United Kingdom,Historical,EV sales,Cars,PHEV,2015,Vehicles,19000
United Kingdom,Historical,EV stock,Cars,BEV,2015,Vehicles,21000
United Kingdom,Historical,EV sales,Cars,BEV,2015,Vehicles,10000
United Kingdom,Historical,EV stock,Cars,PHEV,2015,Vehicles,27000
United Kingdom,Historical,EV stock share,Cars,EV,2015,percent,0.15000000596046448
United Kingdom,Historical,EV sales share,Cars,EV,2015,percent,1.100000023841858
United Kingdom,Historical,EV sales share,Cars,EV,2016,percent,1.399999976158142
United Kingdom,Historical,EV stock share,Cars,EV,2016,percent,0.27000001072883606
United Kingdom,Historical,EV stock,Cars,PHEV,2016,Vehicles,55000
United Kingdom,Historical,EV sales,Cars,BEV,2016,Vehicles,10000
United Kingdom,Historical,EV stock,Cars,BEV,2016,Vehicles,30000
United Kingdom,Historical,EV sales,Cars,PHEV,2016,Vehicles,29000
United Kingdom,Historical,EV sales,Cars,PHEV,2017,Vehicles,35000
United Kingdom,Historical,EV stock,Cars,BEV,2017,Vehicles,42000
United Kingdom,Historical,EV sales,Cars,BEV,2017,Vehicles,14000
United Kingdom,Historical,EV stock,Cars,PHEV,2017,Vehicles,87000
United Kingdom,Historical,EV stock share,Cars,EV,2017,percent,0.4000000059604645
United Kingdom,Historical,EV sales share,Cars,EV,2017,percent,1.899999976158142
United Kingdom,Historical,EV sales share,Cars,EV,2018,percent,2.5999999046325684
United Kingdom,Historical,EV stock share,Cars,EV,2018,percent,0.5600000023841858
United Kingdom,Historical,EV stock,Cars,PHEV,2018,Vehicles,130000
United Kingdom,Historical,EV sales,Cars,BEV,2018,Vehicles,16000
United Kingdom,Historical,EV stock,Cars,BEV,2018,Vehicles,56000
United Kingdom,Historical,EV sales,Cars,PHEV,2018,Vehicles,46000
United Kingdom,Historical,EV sales,Cars,PHEV,2019,Vehicles,37000
United Kingdom,Historical,EV stock,Cars,BEV,2019,Vehicles,91000
United Kingdom,Historical,EV sales,Cars,BEV,2019,Vehicles,38000
United Kingdom,Historical,EV stock,Cars,PHEV,2019,Vehicles,160000
United Kingdom,Historical,EV stock share,Cars,EV,2019,percent,0.7599999904632568
United Kingdom,Historical,EV sales share,Cars,EV,2019,percent,3.200000047683716
United Kingdom,Historical,EV sales share,Cars,EV,2020,percent,11
United Kingdom,Historical,EV stock share,Cars,EV,2020,percent,1.2999999523162842
United Kingdom,Historical,EV stock,Cars,PHEV,2020,Vehicles,220000
United Kingdom,Historical,EV sales,Cars,BEV,2020,Vehicles,110000
United Kingdom,Historical,EV stock,Cars,BEV,2020,Vehicles,190000
United Kingdom,Historical,EV sales,Cars,PHEV,2020,Vehicles,68000
United Kingdom,Historical,EV stock,Cars,BEV,2021,Vehicles,380000
United Kingdom,Historical,EV sales,Cars,BEV,2021,Vehicles,190000
United Kingdom,Historical,EV stock,Cars,PHEV,2021,Vehicles,330000
United Kingdom,Historical,EV sales,Cars,PHEV,2021,Vehicles,120000
United Kingdom,Historical,EV stock share,Cars,EV,2021,percent,2.0999999046325684
United Kingdom,Historical,EV sales share,Cars,EV,2021,percent,19
United Kingdom,Historical,EV sales share,Cars,EV,2022,percent,23
United Kingdom,Historical,EV stock share,Cars,EV,2022,percent,2.799999952316284
United Kingdom,Historical,EV sales,Cars,PHEV,2022,Vehicles,100000
United Kingdom,Historical,EV stock,Cars,PHEV,2022,Vehicles,400000
United Kingdom,Historical,EV sales,Cars,BEV,2022,Vehicles,270000
United Kingdom,Historical,EV stock,Cars,BEV,2022,Vehicles,550000
USA,Historical,Electricity demand,Cars,EV,2010,GWh,96
USA,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,0.00015999999595806003
USA,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",9.199999809265137
USA,Historical,EV stock,Cars,BEV,2010,Vehicles,3800
USA,Historical,EV sales share,Cars,EV,2010,percent,0.010999999940395355
USA,Historical,EV stock share,Cars,EV,2010,percent,0.0017000000225380063
USA,Historical,EV sales,Cars,BEV,2010,Vehicles,1200
USA,Historical,EV sales,Cars,BEV,2011,Vehicles,9800
USA,Historical,EV stock share,Cars,EV,2011,percent,0.00989999994635582
USA,Historical,EV sales share,Cars,EV,2011,percent,0.17000000178813934
USA,Historical,EV stock,Cars,BEV,2011,Vehicles,14000
USA,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,0.0006399999838322401
USA,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",37
USA,Historical,Electricity demand,Cars,EV,2011,GWh,130
USA,Historical,EV sales,Cars,PHEV,2011,Vehicles,8000
USA,Historical,EV stock,Cars,PHEV,2011,Vehicles,8000
USA,Historical,EV stock,Cars,PHEV,2012,Vehicles,47000
USA,Historical,EV sales,Cars,PHEV,2012,Vehicles,39000
USA,Historical,Electricity demand,Cars,EV,2012,GWh,300
USA,Historical,Oil displacement Mbd,Cars,EV,2012,Milion barrels per day,0.0015999999595806003
USA,Historical,"Oil displacement, million lge",Cars,EV,2012,"Oil displacement, million lge",91
USA,Historical,EV stock,Cars,BEV,2012,Vehicles,28000
USA,Historical,EV sales share,Cars,EV,2012,percent,0.4099999964237213
USA,Historical,EV stock share,Cars,EV,2012,percent,0.03400000184774399
USA,Historical,EV sales,Cars,BEV,2012,Vehicles,15000
USA,Historical,EV sales,Cars,BEV,2013,Vehicles,48000
USA,Historical,EV stock share,Cars,EV,2013,percent,0.07800000160932541
USA,Historical,EV sales share,Cars,EV,2013,percent,0.7400000095367432
USA,Historical,EV stock,Cars,BEV,2013,Vehicles,76000
USA,Historical,Oil displacement Mbd,Cars,EV,2013,Milion barrels per day,0.0044999998062849045
USA,Historical,"Oil displacement, million lge",Cars,EV,2013,"Oil displacement, million lge",260
USA,Historical,Electricity demand,Cars,EV,2013,GWh,540
USA,Historical,EV sales,Cars,PHEV,2013,Vehicles,49000
USA,Historical,EV stock,Cars,PHEV,2013,Vehicles,96000
USA,Historical,EV stock,Cars,PHEV,2014,Vehicles,150000
USA,Historical,EV sales,Cars,PHEV,2014,Vehicles,55000
USA,Historical,Electricity demand,Cars,EV,2014,GWh,820
USA,Historical,Oil displacement Mbd,Cars,EV,2014,Milion barrels per day,0.00839999970048666
USA,Historical,"Oil displacement, million lge",Cars,EV,2014,"Oil displacement, million lge",480
USA,Historical,EV stock,Cars,BEV,2014,Vehicles,140000
USA,Historical,EV sales share,Cars,EV,2014,percent,0.8899999856948853
USA,Historical,EV stock share,Cars,EV,2014,percent,0.14000000059604645
USA,Historical,EV sales,Cars,BEV,2014,Vehicles,63000
USA,Historical,EV stock share,Cars,EV,2015,percent,0.1899999976158142
USA,Historical,EV sales share,Cars,EV,2015,percent,0.7799999713897705
USA,Historical,EV stock,Cars,BEV,2015,Vehicles,210000
USA,Historical,EV sales,Cars,BEV,2015,Vehicles,71000
USA,Historical,Oil displacement Mbd,Cars,EV,2015,Milion barrels per day,0.010999999940395355
USA,Historical,"Oil displacement, million lge",Cars,EV,2015,"Oil displacement, million lge",630
USA,Historical,Electricity demand,Cars,EV,2015,GWh,1900
USA,Historical,EV sales,Cars,PHEV,2015,Vehicles,43000
USA,Historical,EV stock,Cars,PHEV,2015,Vehicles,190000
USA,Historical,EV stock,Cars,PHEV,2016,Vehicles,270000
USA,Historical,EV sales,Cars,PHEV,2016,Vehicles,73000
USA,Historical,Electricity demand,Cars,EV,2016,GWh,3500
USA,Historical,Oil displacement Mbd,Cars,EV,2016,Milion barrels per day,0.014000000432133675
USA,Historical,"Oil displacement, million lge",Cars,EV,2016,"Oil displacement, million lge",830
USA,Historical,EV stock,Cars,BEV,2016,Vehicles,300000
USA,Historical,EV sales,Cars,BEV,2016,Vehicles,87000
USA,Historical,EV sales share,Cars,EV,2016,percent,1
USA,Historical,EV stock share,Cars,EV,2016,percent,0.25999999046325684
USA,Historical,EV stock share,Cars,EV,2017,percent,0.33000001311302185
USA,Historical,EV sales share,Cars,EV,2017,percent,1.2000000476837158
USA,Historical,EV sales,Cars,BEV,2017,Vehicles,100000
USA,Historical,EV stock,Cars,BEV,2017,Vehicles,400000
USA,Historical,Oil displacement Mbd,Cars,EV,2017,Milion barrels per day,0.01899999938905239
USA,Historical,"Oil displacement, million lge",Cars,EV,2017,"Oil displacement, million lge",1100
USA,Historical,Electricity demand,Cars,EV,2017,GWh,3700
USA,Historical,EV sales,Cars,PHEV,2017,Vehicles,94000
USA,Historical,EV stock,Cars,PHEV,2017,Vehicles,360000
USA,Historical,EV stock,Cars,PHEV,2018,Vehicles,480000
USA,Historical,EV sales,Cars,PHEV,2018,Vehicles,120000
USA,Historical,Electricity demand,Cars,EV,2018,GWh,5000
USA,Historical,Oil displacement Mbd,Cars,EV,2018,Milion barrels per day,0.028999999165534973
USA,Historical,"Oil displacement, million lge",Cars,EV,2018,"Oil displacement, million lge",1700
USA,Historical,EV stock,Cars,BEV,2018,Vehicles,640000
USA,Historical,EV sales,Cars,BEV,2018,Vehicles,240000
USA,Historical,EV sales share,Cars,EV,2018,percent,2
USA,Historical,EV stock share,Cars,EV,2018,percent,0.47999998927116394
USA,Historical,EV stock share,Cars,EV,2019,percent,0.6200000047683716
USA,Historical,EV sales share,Cars,EV,2019,percent,2.0999999046325684
USA,Historical,"Oil displacement, million lge",Cars,EV,2019,"Oil displacement, million lge",2200
USA,Historical,EV sales,Cars,BEV,2019,Vehicles,240000
USA,Historical,EV stock,Cars,BEV,2019,Vehicles,880000
USA,Historical,Oil displacement Mbd,Cars,EV,2019,Milion barrels per day,0.039000000804662704
USA,Historical,Electricity demand,Cars,EV,2019,GWh,6300
USA,Historical,EV sales,Cars,PHEV,2019,Vehicles,85000
USA,Historical,EV stock,Cars,PHEV,2019,Vehicles,570000
USA,Historical,EV stock,Cars,PHEV,2020,Vehicles,640000
USA,Historical,EV sales,Cars,PHEV,2020,Vehicles,64000
USA,Historical,Electricity demand,Cars,EV,2020,GWh,5400
USA,Historical,EV stock,Cars,BEV,2020,Vehicles,1100000
USA,Historical,EV sales,Cars,BEV,2020,Vehicles,230000
USA,Historical,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.0430000014603138
USA,Historical,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",2500
USA,Historical,EV sales share,Cars,EV,2020,percent,2.200000047683716
USA,Historical,EV stock share,Cars,EV,2020,percent,0.7699999809265137
USA,Historical,EV stock share,Cars,EV,2021,percent,0.949999988079071
USA,Historical,EV sales share,Cars,EV,2021,percent,4.5
USA,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.0689999982714653
USA,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",4000
USA,Historical,EV sales,Cars,BEV,2021,Vehicles,470000
USA,Historical,EV stock,Cars,BEV,2021,Vehicles,1500000
USA,Historical,Electricity demand,Cars,EV,2021,GWh,6500
USA,Historical,EV sales,Cars,PHEV,2021,Vehicles,160000
USA,Historical,EV stock,Cars,PHEV,2021,Vehicles,720000
USA,Historical,EV stock,Cars,PHEV,2022,Vehicles,860000
USA,Historical,EV sales,Cars,PHEV,2022,Vehicles,190000
USA,Historical,Electricity demand,Cars,EV,2022,GWh,15000
USA,Historical,EV stock,Cars,BEV,2022,Vehicles,2100000
USA,Historical,EV sales,Cars,BEV,2022,Vehicles,800000
USA,Historical,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.10999999940395355
USA,Historical,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",6400
USA,Historical,EV sales share,Cars,EV,2022,percent,7.699999809265137
USA,Historical,EV stock share,Cars,EV,2022,percent,1.2999999523162842
World,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,0.00033999999868683517
World,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",20
World,Historical,EV sales share,Cars,EV,2010,percent,0.010999999940395355
World,Historical,EV stock,Cars,BEV,2010,Vehicles,17000
World,Historical,EV sales,Cars,PHEV,2010,Vehicles,370
World,Historical,EV stock,Cars,PHEV,2010,Vehicles,400
World,Historical,EV stock share,Cars,EV,2010,percent,0.0020000000949949026
World,Historical,Electricity demand,Cars,EV,2010,GWh,530
World,Historical,EV sales,Cars,BEV,2010,Vehicles,7200
World,Historical,EV sales,Cars,BEV,2011,Vehicles,39000
World,Historical,EV stock share,Cars,EV,2011,percent,0.007400000002235174
World,Historical,EV stock,Cars,PHEV,2011,Vehicles,9500
World,Historical,EV sales,Cars,PHEV,2011,Vehicles,9000
World,Historical,EV stock,Cars,BEV,2011,Vehicles,55000
World,Historical,EV sales share,Cars,EV,2011,percent,0.07000000029802322
World,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,0.0013000000035390258
World,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",76
World,Historical,Electricity demand,Cars,EV,2011,GWh,2200
World,Historical,Electricity demand,Cars,EV,2012,GWh,2200
World,Historical,Oil displacement Mbd,Cars,EV,2012,Milion barrels per day,0.003000000026077032
World,Historical,"Oil displacement, million lge",Cars,EV,2012,"Oil displacement, million lge",170
World,Historical,EV sales share,Cars,EV,2012,percent,0.1599999964237213
World,Historical,EV stock,Cars,BEV,2012,Vehicles,120000
World,Historical,EV sales,Cars,PHEV,2012,Vehicles,60000
World,Historical,EV stock,Cars,PHEV,2012,Vehicles,70000
World,Historical,EV stock share,Cars,EV,2012,percent,0.019999999552965164
World,Historical,EV sales,Cars,BEV,2012,Vehicles,58000
World,Historical,EV sales,Cars,BEV,2013,Vehicles,110000
World,Historical,Oil displacement Mbd,Cars,EV,2013,Milion barrels per day,0.007000000216066837
World,Historical,"Oil displacement, million lge",Cars,EV,2013,"Oil displacement, million lge",410
World,Historical,EV stock share,Cars,EV,2013,percent,0.04100000113248825
World,Historical,EV stock,Cars,PHEV,2013,Vehicles,160000
World,Historical,EV sales,Cars,PHEV,2013,Vehicles,91000
World,Historical,EV stock,Cars,BEV,2013,Vehicles,230000
World,Historical,EV sales share,Cars,EV,2013,percent,0.27000001072883606
World,Historical,Electricity demand,Cars,EV,2013,GWh,2900
World,Historical,Electricity demand,Cars,EV,2014,GWh,4500
World,Historical,EV sales share,Cars,EV,2014,percent,0.4300000071525574
World,Historical,EV stock,Cars,BEV,2014,Vehicles,410000
World,Historical,EV sales,Cars,PHEV,2014,Vehicles,130000
World,Historical,EV stock,Cars,PHEV,2014,Vehicles,300000
World,Historical,EV stock share,Cars,EV,2014,percent,0.07199999690055847
World,Historical,Oil displacement Mbd,Cars,EV,2014,Milion barrels per day,0.013000000268220901
World,Historical,"Oil displacement, million lge",Cars,EV,2014,"Oil displacement, million lge",770
World,Historical,EV sales,Cars,BEV,2014,Vehicles,200000
World,Historical,EV sales,Cars,BEV,2015,Vehicles,330000
World,Historical,Oil displacement Mbd,Cars,EV,2015,Milion barrels per day,0.020999999716877937
World,Historical,"Oil displacement, million lge",Cars,EV,2015,"Oil displacement, million lge",1200
World,Historical,EV stock share,Cars,EV,2015,percent,0.11999999731779099
World,Historical,EV stock,Cars,PHEV,2015,Vehicles,520000
World,Historical,EV sales,Cars,PHEV,2015,Vehicles,220000
World,Historical,EV stock,Cars,BEV,2015,Vehicles,740000
World,Historical,EV sales share,Cars,EV,2015,percent,0.699999988079071
World,Historical,Electricity demand,Cars,EV,2015,GWh,6200
World,Historical,Electricity demand,Cars,EV,2016,GWh,8900
World,Historical,EV sales share,Cars,EV,2016,percent,0.8899999856948853
World,Historical,EV stock,Cars,BEV,2016,Vehicles,1200000
World,Historical,EV sales,Cars,PHEV,2016,Vehicles,290000
World,Historical,EV stock,Cars,PHEV,2016,Vehicles,810000
World,Historical,EV stock share,Cars,EV,2016,percent,0.1899999976158142
World,Historical,Oil displacement Mbd,Cars,EV,2016,Milion barrels per day,0.03099999949336052
World,Historical,"Oil displacement, million lge",Cars,EV,2016,"Oil displacement, million lge",1800
World,Historical,EV sales,Cars,BEV,2016,Vehicles,460000
World,Historical,EV sales,Cars,BEV,2017,Vehicles,760000
World,Historical,Oil displacement Mbd,Cars,EV,2017,Milion barrels per day,0.04600000008940697
World,Historical,"Oil displacement, million lge",Cars,EV,2017,"Oil displacement, million lge",2700
World,Historical,EV stock share,Cars,EV,2017,percent,0.2800000011920929
World,Historical,EV sales share,Cars,EV,2017,percent,1.399999976158142
World,Historical,EV stock,Cars,PHEV,2017,Vehicles,1200000
World,Historical,EV sales,Cars,PHEV,2017,Vehicles,420000
World,Historical,EV stock,Cars,BEV,2017,Vehicles,1900000
World,Historical,Electricity demand,Cars,EV,2017,GWh,11000
World,Historical,Electricity demand,Cars,EV,2018,GWh,15000
World,Historical,EV stock,Cars,BEV,2018,Vehicles,3300000
World,Historical,EV sales,Cars,PHEV,2018,Vehicles,650000
World,Historical,EV stock,Cars,PHEV,2018,Vehicles,1800000
World,Historical,EV sales share,Cars,EV,2018,percent,2.299999952316284
World,Historical,EV stock share,Cars,EV,2018,percent,0.44999998807907104
World,Historical,Oil displacement Mbd,Cars,EV,2018,Milion barrels per day,0.07500000298023224
World,Historical,"Oil displacement, million lge",Cars,EV,2018,"Oil displacement, million lge",4400
World,Historical,EV sales,Cars,BEV,2018,Vehicles,1400000
World,Historical,EV sales,Cars,BEV,2019,Vehicles,1500000
World,Historical,Oil displacement Mbd,Cars,EV,2019,Milion barrels per day,0.10999999940395355
World,Historical,"Oil displacement, million lge",Cars,EV,2019,"Oil displacement, million lge",6200
World,Historical,EV stock share,Cars,EV,2019,percent,0.6000000238418579
World,Historical,EV sales share,Cars,EV,2019,percent,2.5999999046325684
World,Historical,EV stock,Cars,PHEV,2019,Vehicles,2400000
World,Historical,EV sales,Cars,PHEV,2019,Vehicles,580000
World,Historical,EV stock,Cars,BEV,2019,Vehicles,4800000
World,Historical,Electricity demand,Cars,EV,2019,GWh,21000
World,Historical,Electricity demand,Cars,EV,2020,GWh,24000
World,Historical,EV stock,Cars,BEV,2020,Vehicles,6800000
World,Historical,EV sales,Cars,PHEV,2020,Vehicles,970000
World,Historical,EV stock,Cars,PHEV,2020,Vehicles,3400000
World,Historical,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",7700
World,Historical,EV sales,Cars,BEV,2020,Vehicles,2000000
World,Historical,EV sales share,Cars,EV,2020,percent,4.199999809265137
World,Historical,EV stock share,Cars,EV,2020,percent,0.8299999833106995
World,Historical,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.12999999523162842
World,Historical,EV stock share,Cars,EV,2021,percent,1.2999999523162842
World,Historical,EV sales share,Cars,EV,2021,percent,8.699999809265137
World,Historical,EV sales,Cars,BEV,2021,Vehicles,4600000
World,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.25
World,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",15000
World,Historical,EV stock,Cars,PHEV,2021,Vehicles,5200000
World,Historical,EV sales,Cars,PHEV,2021,Vehicles,1900000
World,Historical,EV stock,Cars,BEV,2021,Vehicles,11000000
World,Historical,Electricity demand,Cars,EV,2021,GWh,34000
World,Historical,Electricity demand,Cars,EV,2022,GWh,65000
World,Historical,EV stock,Cars,BEV,2022,Vehicles,18000000
World,Historical,EV sales,Cars,PHEV,2022,Vehicles,2900000
World,Historical,EV stock,Cars,PHEV,2022,Vehicles,7900000
World,Historical,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.4300000071525574
World,Historical,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",25000
World,Historical,EV sales,Cars,BEV,2022,Vehicles,7300000
World,Historical,EV sales share,Cars,EV,2022,percent,14
World,Historical,EV stock share,Cars,EV,2022,percent,2.0999999046325684
